Gender,Age,Debt,Married,BankCustomer,Industry,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,AgeNorm,DebtNorm,YearsEmployedNorm,CreditScoreNorm,IncomeNorm,AgeLog,DebtLog,YearsEmployedLog,CreditScoreLog,IncomeLog
1,20.42,7.5,1,1,Financials,White,1.5,1,1,1,0,ByBirth,00160,234,1,-0.9411821744199224,0.5496377232065304,-0.2166024966485871,-0.2883268922793307,-0.15064652850356033,-1.0663693082312802,0.8759849697044331,0.10632969892221877,0.007192585449686604,0.7792295875981967
0,30.0,5.29,1,1,Education,Other,2.25,1,1,5,1,ByBirth,00099,500,1,-0.13392134169686926,0.10540377977329242,0.007525136797863474,0.5342703283436874,-0.09959045685579601,0.027695689192989592,0.5172470312882562,0.4540540209348871,1.1907839941596159,1.0168069918190157
1,22.83,3.0,1,1,CommunicationServices,White,1.29,1,1,1,0,ByBirth,00260,800,1,-0.7381029878998226,-0.3549110303905605,-0.2793582340135932,-0.2883268922793307,-0.04200842116282871,-0.7508123578973104,-0.02206208729037201,-0.009955019020607523,0.007192585449686604,1.1640742526438936
0,22.5,8.5,1,1,Materials,White,1.75,1,1,10,0,ByBirth,00080,990,0,-0.7659105113652304,0.7506485573392172,-0.14189328549977023,1.5625168541224599,-0.005539798557282763,-0.7920840827742887,1.0084996829879624,0.23264898909167267,1.8438052073913265,1.2308745532078045
0,28.58,1.665,1,1,Materials,White,2.415,1,0,0,1,ByBirth,00440,0,0,-0.25357795782074577,-0.6232604939576974,0.05683321615608261,-0.49397619743508525,-0.19556051634407481,-0.11107788702850546,-0.5058798697869281,0.5196886324844578,-0.7395704503769633,-0.9341639144381613
1,45.17,1.5,1,1,Energy,White,2.5,1,0,0,1,ByBirth,00140,0,0,1.1443820854856692,-0.6564272815895907,0.08223434794668033,-0.49397619743508525,-0.19556051634407481,1.2066456594173665,-0.5820264885724602,0.5522729777931663,-0.7395704503769633,-0.9341639144381613
1,41.58,1.75,1,1,Financials,White,0.21,1,0,0,0,ByBirth,00160,0,0,0.8418699362710802,-0.606174573056419,-0.6021020261764821,-0.49397619743508525,-0.19556051634407481,0.9670762983823055,-0.4684735190861056,-0.8554370977596881,-0.7395704503769633,-0.9341639144381613
0,57.08,0.335,1,1,ConsumerDiscretionary,Asian,1.0,1,0,0,1,ByBirth,00252,2197,0,2.1479808869190267,-0.890604903354171,-0.3660209189462208,-0.49397619743508525,0.22613192504742227,1.8858556463774374,-1.3294652983202053,-0.18941347421806598,-0.7395704503769633,1.4808696725416508
0,55.75,7.08,1,1,Financials,Black,6.75,1,1,3,1,ByBirth,00100,50,0,2.0359081408311708,0.4652131728708019,1.3522909374765668,0.12297171803217832,-0.18596351039524694,1.8172935885102302,0.8156113954722987,1.605832815097141,0.7539556212763365,0.29976940756895865
1,43.25,25.21,1,1,Materials,Black,0.21,1,1,1,0,ByBirth,00760,90,0,0.9825928580505687,4.109539595696415,-0.6021020261764821,-0.2883268922793307,-0.17828590563618463,1.080935563151957,2.2175955277776223,-0.8554370977596881,0.007192585449686604,0.4814888575610473
0,25.33,2.085,1,1,Energy,Black,2.75,1,0,0,1,ByBirth,00360,1,0,-0.5274399313437023,-0.538835943621969,0.15694355909549718,-0.49397619743508525,-0.19536857622509826,-0.45554827409598897,-0.3315206926062392,0.6437126390221822,-0.7395704503769633,-0.7166320391612877
0,24.58,0.67,1,1,ConsumerStaples,Black,1.75,1,0,0,0,ByBirth,00400,0,0,-0.5906388483105384,-0.8232662739197208,-0.14189328549977023,-0.49397619743508525,-0.19556051634407481,-0.5410763305583949,-1.0627189813099545,0.23264898909167267,-0.7395704503769633,-0.9341639144381613
1,43.17,2.25,1,1,ConsumerDiscretionary,Asian,0.75,1,0,0,0,ByBirth,00560,0,0,0.975851640240773,-0.5056691559900756,-0.44073013009503764,-0.49397619743508525,-0.19556051634407481,1.0755799679761517,-0.269444544245512,-0.3663892260873639,-0.7395704503769633,-0.9341639144381613
1,40.92,0.835,1,1,Healthcare,Latino,0.0,1,0,0,0,ByBirth,00130,1,0,0.7862548893402647,-0.7900994862878276,-0.6648577635414882,-0.49397619743508525,-0.19536857622509826,0.9208420070620653,-0.9504638381174736,-1.108075678098596,-0.7395704503769633,-0.7166320391612877
1,31.83,2.5,1,1,ConsumerStaples,White,7.5,1,0,0,1,ByBirth,00523,0,0,0.02028401570221072,-0.4554164474569039,1.5764185709230174,-0.49397619743508525,-0.19556051634407481,0.19744711307770121,-0.18115197866706215,1.7282597400436839,-0.7395704503769633,-0.9341639144381613
0,33.92,1.585,0,0,Healthcare,Latino,0.0,1,0,0,0,ByBirth,00320,0,0,0.19639833098312764,-0.6393413606883124,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,0.38010690331363084,-0.5421921485628389,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
0,24.92,1.25,1,1,Healthcare,Latino,0.0,1,0,0,0,ByBirth,00080,0,0,-0.5619886726189057,-0.7066799901227625,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.5019970873703111,-0.7075534726167906,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,35.25,3.165,1,1,Utilities,Black,3.75,1,0,0,1,ByBirth,00680,0,0,0.30847107707098353,-0.32174424275866714,0.4557804036907646,-0.49397619743508525,-0.19556051634407481,0.4907370238349088,0.026096760307008252,0.9570103655651682,-0.7395704503769633,-0.9341639144381613
1,34.25,1.75,1,1,Industrials,Asian,0.25,1,0,0,1,ByBirth,00163,0,0,0.22420585444853539,-0.606174573056419,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,0.40794463290471783,-0.4684735190861056,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,80.25,5.5,1,1,Energy,White,0.54,1,0,0,0,ByBirth,00000,340,0,4.10040609508115,0.14761605494115665,-0.5034858674600438,-0.49397619743508525,-0.13030087589204523,2.8794330785675424,0.5563740703585983,-0.5358131090581945,-0.7395704503769633,0.8960683468443446
1,19.42,1.5,0,0,InformationTechnology,White,2.0,1,0,0,1,ByBirth,00100,20,0,-1.0254473970423705,-0.6564272815895907,-0.06718407435095339,-0.49397619743508525,-0.19172171396454368,-1.2078702031202482,-0.5820264885724602,0.34796946588189764,-0.7395704503769633,0.021305131350186485
1,42.75,3.0,1,1,ConsumerDiscretionary,Asian,1.0,1,0,0,0,ByBirth,00000,200,0,0.9404602467393447,-0.3549110303905605,-0.3660209189462208,-0.49397619743508525,-0.15717249254876328,1.047302985586772,-0.02206208729037201,-0.18941347421806598,-0.7395704503769633,0.7301837077842855
1,19.67,10.0,0,0,Financials,Black,0.835,1,0,0,1,ByBirth,00140,0,0,-1.0043810913867586,1.0521648085382476,-0.4153289983044399,-0.49397619743508525,-0.19556051634407481,-1.1718557044986222,1.1831637101221155,-0.3035296352454692,-0.7395704503769633,-0.9341639144381613
1,36.33,3.79,1,1,Industrials,White,1.165,1,0,0,1,ByBirth,00200,0,0,0.3994775175032274,-0.19611247142573784,-0.31671283958800167,-0.49397619743508525,-0.19556051634407481,0.5776257259176013,0.19267193967724222,-0.08434881102440192,-0.7395704503769633,-0.9341639144381613
1,30.08,1.04,0,0,ConsumerDiscretionary,Asian,0.5,1,1,10,1,ByBirth,00132,28,0,-0.12718012388707353,-0.7488922652906267,-0.5154393412438545,1.5625168541224599,-0.1901861930127312,0.035323618612402186,-0.8242877642069311,-0.5706927379986325,1.8438052073913265,0.12260180149135161
1,44.25,11.0,0,0,Real Estate,White,1.5,1,0,0,0,ByOtherMeans,00000,0,0,1.0668580806730168,1.2531756426709344,-0.2166024966485871,-0.49397619743508525,-0.19556051634407481,1.1470754099895253,1.2868294492546397,0.10632969892221877,-0.7395704503769633,-0.9341639144381613
1,23.58,0.46,0,0,Industrials,White,2.625,1,1,6,1,ByBirth,00208,347,0,-0.6749040709329865,-0.865478549087585,0.11958895352108875,0.7399196334994419,-0.12895729505920933,-0.6590997426188148,-1.2228284743063946,0.5987812376534398,1.3568584338616614,0.9024454170704947
1,23.92,1.5,1,1,Real Estate,Black,1.875,1,1,6,0,ByBirth,00200,327,1,-0.6462538952413539,-0.6564272815895907,-0.10453867992536181,0.7399196334994419,-0.13279609743874046,-0.6184414914100398,-0.5820264885724602,0.2915631062012706,1.3568584338616614,0.883870045850404
1,33.17,1.0,1,1,Utilities,White,0.75,1,1,7,1,ByBirth,00340,4071,1,0.13319941401629154,-0.7569326986559342,-0.44073013009503764,0.9455689386551964,0.5858277080094912,0.3158483006442024,-0.8478807018944824,-0.3663892260873639,1.5007186571029862,1.6743743201622807
1,48.33,12.0,1,1,CommunicationServices,White,16.0,1,0,0,0,ByOtherMeans,00110,0,1,1.4106601889726051,1.4541864768036212,4.116531749982791,-0.49397619743508525,-0.19556051634407481,1.4025799430929415,1.3821926849627089,2.646921943924214,-0.7395704503769633,-0.9341639144381613
1,76.75,22.29,1,1,Education,Other,12.75,1,1,1,1,ByBirth,00000,109,1,3.8054778159025813,3.522587960028969,3.1453120050481718,-0.2883268922793307,-0.17463904337563005,2.7491136317384854,2.0768704912058267,2.3657165699930176,0.007192585449686604,0.5409979809718998
1,51.33,10.0,1,1,ConsumerDiscretionary,Asian,0.0,1,1,11,0,ByBirth,00000,1249,1,1.6634558568399496,1.0521648085382476,-0.6648577635414882,1.7681661592782147,0.04417269225764567,1.5773091122584415,1.1831637101221155,-1.108075678098596,1.937547029986266,1.303741451794337
1,34.75,15.0,1,1,Transport,Other,5.375,1,1,9,1,ByBirth,00000,134,1,0.26633846575975945,2.0572189792016817,0.9413902761580741,1.3568675489667055,-0.1698405404012161,0.44963032169263495,1.6295751419178488,1.346980476263117,1.7411226585589632,0.6052690533769333
1,38.58,3.335,1,1,Industrials,White,4.0,1,1,14,0,ByBirth,00383,1344,1,0.5890742684037358,-0.28757240095611036,0.5304896148395815,2.3851140747454784,0.06240700356041864,0.7508432381657626,0.07375929278787385,1.0249919028027485,2.1779510314422423,1.3267298022543912
0,22.42,11.25,0,0,Utilities,Black,0.75,1,1,4,0,ByBirth,00000,321,1,-0.7726517291750261,1.303428351204106,-0.44073013009503764,0.32862102318793285,-0.13394773815259983,-0.8021766244433316,1.3113953591644687,-0.3663892260873639,0.994359622732313,0.878076056833868
1,41.92,0.42,1,1,Energy,Black,0.21,1,1,6,0,ByBirth,00220,948,1,0.8705201119627128,-0.8735189824528925,-0.6021020261764821,0.7399196334994419,-0.013601283554298184,0.9906150398151783,-1.2559251697682141,-0.8554370977596881,1.3568584338616614,1.2172838207261123
1,29.58,4.5,1,1,Industrials,White,7.5,1,1,2,1,ByBirth,00330,0,1,-0.16931273519829762,-0.05339477919153019,1.5764185709230174,-0.0826775871235762,-0.19556051634407481,-0.0126767033123625,0.3573450955180049,1.7282597400436839,0.44402095833296623,-0.9341639144381613
0,32.17,1.46,1,1,Industrials,White,1.085,1,1,16,0,ByBirth,00120,2079,1,0.048934191393843376,-0.6644677149548982,-0.3406197871556231,2.7964126850569873,0.20348299100818848,0.22794059167409308,-0.6012431054949973,-0.13425021239858018,2.312795709783764,1.4635524259213695
1,51.42,0.04,1,1,Utilities,Black,0.04,1,0,0,0,ByBirth,00000,3000,1,1.6710397268759702,-0.9499030994233135,-0.6529042897576776,-0.49397619743508525,0.3802598405855981,1.5823948824431333,-1.6269715854936668,-1.0560945292262123,-0.7395704503769633,1.57859628792256
0,22.83,2.29,1,1,Materials,Black,2.29,1,1,7,1,ByBirth,00140,2384,1,-0.7381029878998226,-0.49762872262476815,0.01947861058167418,0.9455689386551964,0.26202472729603854,-0.7508123578973104,-0.2548706081437956,0.47026644824234753,1.5007186571029862,1.5064944662694317
0,25.0,12.33,1,1,InformationTechnology,Black,3.5,1,1,6,0,ByBirth,00400,458,1,-0.55524745480911,1.5205200520674078,0.38107119254194777,0.7399196334994419,-0.10765194185281142,-0.4928764793005028,1.4120585449563847,0.8853524059818612,1.3568584338616614,0.9893291376197508
1,26.75,1.125,1,1,Utilities,Black,1.25,1,0,0,0,ByBirth,00000,5298,1,-0.40778331521982575,-0.7318063443893483,-0.29131170779740395,-0.49397619743508525,0.8213382339937275,-0.3000879222550647,-0.7756522595037878,-0.03330979789866904,-0.7395704503769633,1.7570326403097398
1,23.33,1.5,1,1,Energy,Black,1.415,1,0,0,0,ByBirth,00422,200,1,-0.6959703765885985,-0.6564272815895907,-0.24200362843918483,-0.49397619743508525,-0.15717249254876328,-0.6893559351357571,-0.5820264885724602,0.060483948151366956,-0.7395704503769633,0.7301837077842855
1,24.42,12.335,1,1,Materials,Black,1.585,1,0,0,1,ByBirth,00120,0,1,-0.6041212839301298,1.5215251062380715,-0.1912013648579894,-0.49397619743508525,-0.19556051634407481,-0.5596466501595032,1.4125053495443938,0.1506424595408541,-0.7395704503769633,-0.9341639144381613
1,42.17,5.04,1,1,Materials,Black,12.75,1,0,0,1,ByBirth,00092,0,1,0.8915864176183249,0.05515107124012071,3.1453120050481718,-0.49397619743508525,-0.19556051634407481,1.0078042795402478,0.4689271722141848,2.3657165699930176,-0.7395704503769633,-0.9341639144381613
0,20.83,3.0,1,1,ConsumerStaples,White,0.04,1,0,0,0,ByBirth,00100,0,1,-0.9066334331447189,-0.3549110303905605,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,-1.0102543167116291,-0.02206208729037201,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
1,23.08,11.5,1,1,Industrials,Black,2.125,1,1,11,1,ByBirth,00290,284,1,-0.7170366822442106,1.3536810597372777,-0.029829468776544955,1.7681661592782147,-0.14104952255473246,-0.7199246325867877,1.335464953957783,0.4020728720625034,1.937547029986266,0.8397689613657505
0,25.17,2.875,1,1,Utilities,Black,0.875,1,0,0,0,ByBirth,00360,0,1,-0.5409223669632937,-0.3800373846571463,-0.40337552452062925,-0.49397619743508525,-0.19556051634407481,-0.47358800980337723,-0.05988762679043937,-0.2749495648583479,-0.7395704503769633,-0.9341639144381613
1,43.08,0.375,0,0,Energy,White,0.375,1,1,8,1,ByBirth,00300,162,1,0.9682677702047524,-0.8825644699888634,-0.552793946818263,1.1512182438109508,-0.1644662170698725,1.0695433166396262,-1.294292133690216,-0.6860132147888574,1.6276123670428957,0.6644187018516823
0,35.75,0.915,1,1,ConsumerStaples,White,0.75,1,1,4,0,ByBirth,00000,1583,1,0.3506036883822076,-0.7740186195572125,-0.44073013009503764,0.32862102318793285,0.10828069199581591,0.5312806027339991,-0.8996228691661559,-0.3663892260873639,0.994359622732313,1.3780599641144062
1,59.5,2.75,1,1,Industrials,White,1.75,1,1,5,1,ByBirth,00060,58,1,2.3519027256653513,-0.4051637389237322,-0.14189328549977023,0.5342703283436874,-0.18442798944343447,2.0066738491672313,-0.098953566631559,0.23264898909167267,1.1907839941596159,0.3454984596739857
1,21.0,3.0,0,0,Real Estate,White,1.085,1,1,8,1,ByBirth,00160,1,1,-0.8923083452989026,-0.3549110303905605,-0.3406197871556231,1.1512182438109508,-0.19536857622509826,-0.987295591225154,-0.02206208729037201,-0.13425021239858018,1.6276123670428957,-0.7166320391612877
1,21.92,0.54,0,0,Utilities,White,0.04,1,1,1,1,ByBirth,00840,59,1,-0.8147843404862501,-0.8493976823569701,-0.6529042897576776,-0.2883268922793307,-0.18423604932445792,-0.8660469273806538,-1.1592718371068402,-1.0560945292262123,0.007192585449686604,0.35077307387988793
0,65.17,14.0,1,1,Healthcare,Latino,0.0,1,1,11,1,ByBirth,00000,1400,1,2.829686537934632,1.856208145068995,-0.6648577635414882,1.7681661592782147,0.07315565022310587,2.271809265002404,1.5526836625766618,-1.108075678098596,1.937547029986266,1.339531723439029
0,20.33,10.0,1,1,Energy,Black,1.0,1,1,4,0,ByBirth,00050,1465,1,-0.948766044455943,1.0521648085382476,-0.3660209189462208,0.32862102318793285,0.08563175795658211,-1.0788309475952402,1.1831637101221155,-0.18941347421806598,0.994359622732313,1.3537644311047534
1,32.25,0.165,0,0,Energy,Black,3.25,1,1,1,1,ByBirth,00432,8000,1,0.05567540920363909,-0.9247767451567277,0.3063619813931309,-0.2883268922793307,1.3399604354683863,0.2350700982266441,-1.4917467384041723,0.8095975361631537,0.007192585449686604,1.8863466820079013
1,30.17,0.5,1,1,Energy,White,1.75,1,1,11,0,ByBirth,00032,540,1,-0.11959625385105292,-0.8574381157222776,-0.14189328549977023,1.7681661592782147,-0.0919128520967337,0.0438816052300309,-1.1906263945576916,0.23264898909167267,1.937547029986266,1.0409134371355242
1,25.17,6.0,1,1,Energy,White,1.0,1,1,3,0,ByBirth,00000,0,1,-0.5409223669632937,0.2481214720075001,-0.3660209189462208,0.12297171803217832,-0.19556051634407481,-0.47358800980337723,0.6446666359370482,-0.18941347421806598,0.7539556212763365,-0.9341639144381613
1,39.17,1.625,1,1,Energy,White,1.5,1,1,10,0,ByBirth,00186,4700,1,0.6387907497509804,-0.6313009273230049,-0.2166024966485871,1.5625168541224599,0.7065580428457461,0.7946355013539644,-0.5238976713302715,0.10632969892221877,1.8438052073913265,1.7194534765878782
1,39.08,6.0,1,1,CommunicationServices,White,1.29,1,1,5,1,ByBirth,00108,1097,1,0.6312068797149598,0.2481214720075001,-0.2793582340135932,0.5342703283436874,0.014997794173208904,0.7879970649788021,0.6446666359370482,-0.009955019020607523,1.1907839941596159,1.263052105704131
1,31.67,0.83,1,1,Utilities,White,1.335,1,1,8,1,ByBirth,00303,3290,1,0.0068015800826193035,-0.7911045404584909,-0.26591057600680623,1.1512182438109508,0.4359224750887998,0.18298779893695796,-0.9537146025352351,0.015836377901771212,1.6276123670428957,1.6075460188576274
1,41.0,0.04,1,1,Education,White,0.04,0,1,1,0,ByOtherMeans,00560,0,1,0.7929961071500604,-0.9499030994233135,-0.6529042897576776,-0.2883268922793307,-0.19556051634407481,0.9264847827969807,-1.6269715854936668,-1.0560945292262123,0.007192585449686604,-0.9341639144381613
1,48.5,4.25,1,1,CommunicationServices,White,0.125,1,0,0,1,ByBirth,00225,0,1,1.4249852768184215,-0.1036474877247019,-0.6275031579670798,-0.49397619743508525,-0.19556051634407481,1.41276184013286,0.301920943273839,-0.951972001779199,-0.7395704503769633,-0.9341639144381613
1,32.67,9.0,0,0,Industrials,Black,5.25,1,0,0,1,ByBirth,00154,0,1,0.09106680270506745,0.8511539744055606,0.9040356705836657,-0.49397619743508525,-0.19556051634407481,0.2722208158511846,1.069610740635761,1.3207350759430336,-0.7395704503769633,-0.9341639144381613
0,28.08,15.0,0,0,Education,Other,0.0,1,0,0,0,ByBirth,00000,13212,1,-0.29571056913196986,2.0572189792016817,-0.6648577635414882,-0.49397619743508525,2.3403523355742046,-0.1615331658453191,1.6295751419178488,-1.108075678098596,-0.7395704503769633,2.0437757695946117
1,73.42,17.75,1,1,Healthcare,Latino,0.0,1,0,0,1,ByBirth,00000,0,1,3.5248746245698293,2.6099987730665704,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,2.619559078920528,1.8185378758986839,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,64.08,20.0,1,1,Utilities,Black,17.5,1,1,9,1,ByBirth,00000,1000,1,2.7378374452761634,3.062273149865116,4.564787016875692,1.3568675489667055,-0.0036203973675171864,2.222650007216998,1.9535581724820599,2.7589900279024095,1.7411226585589632,1.2340255049553286
1,51.58,15.0,1,1,Energy,White,8.5,1,1,9,0,ByBirth,00000,0,1,1.6845221624955617,2.0572189792016817,1.8752554155182848,1.3568675489667055,-0.19556051634407481,1.5914147293526548,1.6295751419178488,1.8756725694456984,1.7411226585589632,-0.9341639144381613
1,26.67,1.75,0,0,Energy,White,1.0,1,1,5,1,ByBirth,00160,5777,1,-0.41452453302962144,-0.606174573056419,-0.3660209189462208,0.5342703283436874,0.9132775509834986,-0.30863252574016625,-0.4684735190861056,-0.18941347421806598,1.1907839941596159,1.7841915115838753
1,25.33,0.58,1,1,Energy,White,0.29,1,1,7,1,ByBirth,00096,5124,1,-0.5274399313437023,-0.8413572489916626,-0.5781950786088607,0.9455689386551964,0.7879406532918065,-0.45554827409598897,-1.1287213319355114,-0.7705857652879792,1.5007186571029862,1.7465545382365022
1,30.17,6.5,1,1,InformationTechnology,White,3.125,1,1,8,0,ByBirth,00330,1200,1,-0.11959625385105292,0.3486268890738435,0.26900737581872247,1.1512182438109508,0.03476762642779434,0.0438816052300309,0.7268650479725512,0.7700319291916361,1.6276123670428957,1.2911916150616238
1,27.0,0.75,1,1,Energy,Black,4.25,1,1,3,1,ByBirth,00312,150,1,-0.3867170095642137,-0.8071854071891059,0.6051988259883984,0.12297171803217832,-0.16676949849759118,-0.27354393288202716,-1.0069705932711728,1.0896559178931298,0.7539556212763365,0.6404198425202319
1,23.17,0.0,1,1,Energy,White,0.0,0,0,0,0,Temporary,00000,0,1,-0.70945281220819,-0.957943532788621,-0.6648577635414882,-0.49397619743508525,-0.19556051634407481,-0.7088834944810036,-1.673699316498593,-1.108075678098596,-0.7395704503769633,-0.9341639144381613
1,34.17,5.25,1,1,Industrials,White,0.085,0,0,0,1,ByBirth,00290,6,1,0.2174646366387397,0.09736334640798494,-0.6394566317508905,-0.49397619743508525,-0.19440887563021547,0.4012200972622186,0.5096463393536725,-0.9999536908137862,-0.7395704503769633,-0.3234747336752096
1,38.67,0.21,1,1,Financials,White,0.085,1,0,0,1,ByBirth,00280,0,1,0.5966581384397563,-0.9157312576207568,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,0.7575654403711755,-1.4465933775258835,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
1,25.75,0.75,1,1,Energy,Asian,0.25,1,0,0,0,ByBirth,00349,23,1,-0.49204853784227387,-0.8071854071891059,-0.5901485523926714,-0.49397619743508525,-0.191145893607614,-0.40871057126839055,-1.0069705932711728,-0.8123325049583112,-0.7395704503769633,0.06321157641785535
0,46.08,3.0,1,1,Energy,White,2.375,1,1,8,1,ByBirth,00396,4159,1,1.2210634380720968,-0.3549110303905605,0.0448797423722719,1.1512182438109508,0.6027184384794284,1.2644119506551956,-0.02206208729037201,0.5040731422012944,1.6276123670428957,1.6810843011982428
0,21.5,6.0,1,1,ConsumerStaples,White,2.5,1,1,3,0,ByBirth,00080,918,1,-0.8501757339876785,0.2481214720075001,0.08223434794668033,0.12297171803217832,-0.019359487123594914,-0.9207841410251267,0.6446666359370482,0.5522729777931663,0.7539556212763365,1.2072026919262344
1,20.08,0.125,1,1,Materials,White,1.0,0,1,1,0,ByBirth,00240,768,1,-0.969832350111555,-0.9328171785220352,-0.3660209189462208,-0.2883268922793307,-0.048150504970078556,-1.1137244781150315,-1.5333720872209011,-0.18941347421806598,0.007192585449686604,1.1512793226161193
1,20.5,2.415,1,1,Energy,White,2.0,1,1,11,1,ByBirth,00200,3000,1,-0.9344409566101267,-0.47250236835818227,-0.06718407435095339,1.7681661592782147,0.3802598405855981,-1.0553361734542546,-0.21044322281203076,0.34796946588189764,1.937547029986266,1.57859628792256
0,29.5,0.46,1,1,Financials,White,0.54,1,1,4,0,ByBirth,00380,500,1,-0.17605395300809332,-0.865478549087585,-0.5034858674600438,0.32862102318793285,-0.09959045685579601,-0.02042951711410598,-1.2228284743063946,-0.5358131090581945,0.994359622732313,1.0168069918190157
1,42.25,1.75,0,0,Energy,White,0.0,0,0,0,1,ByBirth,00150,1,0,0.8983276354281206,-0.606174573056419,-0.6648577635414882,-0.49397619743508525,-0.19536857622509826,1.0132838182060069,-0.4684735190861056,-1.108075678098596,-0.7395704503769633,-0.7166320391612877
1,29.83,1.25,0,0,Financials,White,0.25,0,0,0,0,ByBirth,00224,0,0,-0.14824642954268558,-0.7066799901227625,-0.5901485523926714,-0.49397619743508525,-0.19556051634407481,0.011420767186164927,-0.7075534726167906,-0.8123325049583112,-0.7395704503769633,-0.9341639144381613
1,20.08,0.25,1,1,Materials,White,0.125,0,0,0,0,ByBirth,00200,0,0,-0.969832350111555,-0.9076908242554493,-0.6275031579670798,-0.49397619743508525,-0.19556051634407481,-1.1137244781150315,-1.4078451031765706,-0.951972001779199,-0.7395704503769633,-0.9341639144381613
1,23.42,0.585,1,1,Energy,Black,0.085,1,0,0,0,ByBirth,00180,0,0,-0.6883865065525779,-0.8403521948209992,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,-0.678428039730726,-1.1249570178404265,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
0,29.58,1.75,0,0,Financials,White,1.25,0,0,0,1,ByBirth,00280,0,0,-0.16931273519829762,-0.606174573056419,-0.29131170779740395,-0.49397619743508525,-0.19556051634407481,-0.0126767033123625,-0.4684735190861056,-0.03330979789866904,-0.7395704503769633,-0.9341639144381613
1,16.17,0.04,1,1,Energy,White,0.04,0,0,0,0,ByBirth,00000,0,1,-1.299309370565327,-0.9499030994233135,-0.6529042897576776,-0.49397619743508525,-0.19556051634407481,-1.720926293837425,-1.6269715854936668,-1.0560945292262123,-0.7395704503769633,-0.9341639144381613
1,32.33,3.5,1,1,Financials,White,0.5,0,0,0,1,ByBirth,00232,0,0,0.0624166270134348,-0.254405613324217,-0.5154393412438545,-0.49397619743508525,-0.19556051634407481,0.24218247167394144,0.11826514198732002,-0.5706927379986325,-0.7395704503769633,-0.9341639144381613
1,34.44964719311268,0.04,0,0,Real Estate,White,4.25,0,0,0,1,ByBirth,00460,0,0,0.24102916962212242,-0.9499030994233135,0.6051988259883984,-0.49397619743508525,-0.19556051634407481,0.4246599747705477,-1.6269715854936668,1.0896559178931298,-0.7395704503769633,-0.9341639144381613
1,47.83,4.165,1,1,Utilities,Asian,0.085,0,0,0,1,ByBirth,00520,0,0,1.3685275776613812,-0.12073340862598028,-0.6394566317508905,-0.49397619743508525,-0.19556051634407481,1.372428551754777,0.2824736798652533,-0.9999536908137862,-0.7395704503769633,-0.9341639144381613
1,20.0,1.25,0,0,Financials,White,0.125,0,0,0,0,ByBirth,00140,4,0,-0.9765735679213507,-0.7066799901227625,-0.6275031579670798,-0.49397619743508525,-0.1947927558681686,-1.1249778566022668,-0.7075534726167906,-0.951972001779199,-0.7395704503769633,-0.42907054169925507
1,27.58,3.25,0,0,Materials,Black,5.085,0,1,2,1,ByBirth,00369,1,0,-0.3378431804431939,-0.3046583218573888,0.8547275912254466,-0.0826775871235762,-0.19536857622509826,-0.21286353635052613,0.050166355100322475,1.2852757007487066,0.44402095833296623,-0.7166320391612877
1,22.0,0.79,1,1,Industrials,White,0.29,0,1,1,0,ByBirth,00420,283,0,-0.8080431226764544,-0.7991449738237983,-0.5781950786088607,-0.2883268922793307,-0.14124146267370902,-0.8557345999565406,-0.9800450536345476,-0.7705857652879792,0.007192585449686604,0.8386658594999904
1,19.33,10.915,1,1,Energy,Asian,0.585,0,1,2,1,ByBirth,00200,7,0,-1.0330312670783912,1.2360897217696558,-0.4900382094532568,-0.0826775871235762,-0.19421693551123892,-1.2209434586285197,1.278360304187845,-0.4976404075283823,0.44402095833296623,-0.2815682886075408
0,38.33,4.415,1,1,Energy,White,0.125,0,0,0,0,ByBirth,00160,0,0,0.5680079627481237,-0.07048070009280857,-0.6275031579670798,-0.49397619743508525,-0.19556051634407481,0.7320899440413445,0.3387887193549324,-0.951972001779199,-0.7395704503769633,-0.9341639144381613
1,29.42,1.25,1,1,Energy,Black,0.25,0,1,2,1,ByBirth,00400,108,0,-0.18279517081788904,-0.7066799901227625,-0.5901485523926714,-0.0826775871235762,-0.1748309834946066,-0.028202692892746215,-0.7075534726167906,-0.8123325049583112,0.44402095833296623,0.5381319139501033
1,22.67,0.75,1,1,ConsumerDiscretionary,White,1.585,0,1,1,1,ByBirth,00400,9,0,-0.751585423519414,-0.8071854071891059,-0.1912013648579894,-0.2883268922793307,-0.19383305527328581,-0.7707510268327405,-1.0069705932711728,0.1506424595408541,0.007192585449686604,-0.21153866642238148
